Geo Point;Geo Shape;Eindeutiger Identifikator des Unfalls;Beschreibung zum Unfalltyp;Beschreibung der Unfallschwerekategorie;Unfalljahr;Unfallmonat;Wochentag;Unfallstunde;Strassenart;Fussgängerbeteiligung;Fahrradbeteiligung;Motorradbeteiligung
47.54992647628958, 7.571850044902386;"{""coordinates"": [7.571850044902386, 47.54992647628958], ""type"": ""Point""}";1133;Parkierunfall;1 Unfall mit Sachschaden;2012;3;2 Dienstag;16;Nebenstrasse;false;false;false
47.560996685002884, 7.58039466701558;"{""coordinates"": [7.58039466701558, 47.560996685002884], ""type"": ""Point""}";1134;Abbiegeunfall;2 Unfall mit Leichtverletzten;2012;3;4 Donnerstag;23;Nebenstrasse;false;false;false
47.56777662662869, 7.573927724802747;"{""coordinates"": [7.573927724802747, 47.56777662662869], ""type"": ""Point""}";1136;Überholunfall oder Fahrstreifenwechsel;3 Unfall mit Schwerverletzten;2012;3;5 Freitag;12;Nebenstrasse;false;true;false
47.5737259048108, 7.598808925563282;"{""coordinates"": [7.598808925563282, 47.5737259048108], ""type"": ""Point""}";1138;Einbiegeunfall;2 Unfall mit Leichtverletzten;2012;3;7 Sonntag;11;Nebenstrasse;false;false;false
47.566976759468226, 7.595041286835701;"{""coordinates"": [7.595041286835701, 47.566976759468226], ""type"": ""Point""}";1151;Einbiegeunfall;1 Unfall mit Sachschaden;2012;3;4 Donnerstag;16;Nebenstrasse;false;false;false
47.580472335069544, 7.591226159181077;"{""coordinates"": [7.591226159181077, 47.580472335069544], ""type"": ""Point""}";1152;Parkierunfall;1 Unfall mit Sachschaden;2012;3;5 Freitag;12;Nebenstrasse;false;false;false
47.571927655600085, 7.577380303346922;"{""coordinates"": [7.577380303346922, 47.571927655600085], ""type"": ""Point""}";1154;Parkierunfall;1 Unfall mit Sachschaden;2012;3;5 Freitag;;Nebenstrasse;false;false;false
47.53990253290619, 7.603767861495519;"{""coordinates"": [7.603767861495519, 47.53990253290619], ""type"": ""Point""}";1156;Parkierunfall;1 Unfall mit Sachschaden;2012;3;6 Samstag;12;andere;false;false;false
47.55793994498059, 7.58672414012529;"{""coordinates"": [7.58672414012529, 47.55793994498059], ""type"": ""Point""}";1157;Fussgängerunfall;2 Unfall mit Leichtverletzten;2012;3;6 Samstag;14;Nebenstrasse;true;true;false
47.56946312428902, 7.5775998198403585;"{""coordinates"": [7.577599819840358, 47.56946312428902], ""type"": ""Point""}";1158;Parkierunfall;1 Unfall mit Sachschaden;2012;3;6 Samstag;;Nebenstrasse;false;false;false
47.566271645059196, 7.590972962387728;"{""coordinates"": [7.590972962387728, 47.566271645059196], ""type"": ""Point""}";1160;Überqueren der Fahrbahn;2 Unfall mit Leichtverletzten;2012;4;7 Sonntag;3;Nebenstrasse;false;false;false
47.56418083035381, 7.594209246043886;"{""coordinates"": [7.594209246043886, 47.56418083035381], ""type"": ""Point""}";1162;Parkierunfall;1 Unfall mit Sachschaden;2012;4;7 Sonntag;;andere;false;false;false
47.570829932360475, 7.58513855856657;"{""coordinates"": [7.58513855856657, 47.570829932360475], ""type"": ""Point""}";1164;Auffahrunfall;2 Unfall mit Leichtverletzten;2012;4;2 Dienstag;16;Autobahn;false;false;false
47.547188626935, 7.621085718054551;"{""coordinates"": [7.621085718054551, 47.547188626935], ""type"": ""Point""}";1169;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2012;4;3 Mittwoch;8;Nebenstrasse;false;false;false
47.55063588469329, 7.587620524075482;"{""coordinates"": [7.587620524075482, 47.55063588469329], ""type"": ""Point""}";1171;Parkierunfall;1 Unfall mit Sachschaden;2012;4;3 Mittwoch;21;andere;false;false;false
47.540658096185815, 7.597235445152031;"{""coordinates"": [7.597235445152031, 47.540658096185815], ""type"": ""Point""}";1175;Überqueren der Fahrbahn;2 Unfall mit Leichtverletzten;2012;4;7 Sonntag;18;Nebenstrasse;false;false;false
47.546597463418294, 7.5946628011835;"{""coordinates"": [7.5946628011835, 47.546597463418294], ""type"": ""Point""}";1180;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2012;4;4 Donnerstag;10;Nebenstrasse;false;false;false
47.571156959529766, 7.575039324208965;"{""coordinates"": [7.575039324208965, 47.571156959529766], ""type"": ""Point""}";1185;Schleuder- oder Selbstunfall;2 Unfall mit Leichtverletzten;2012;4;6 Samstag;3;Nebenstrasse;false;false;false
47.54655264544312, 7.564814675998348;"{""coordinates"": [7.564814675998348, 47.54655264544312], ""type"": ""Point""}";1186;Parkierunfall;1 Unfall mit Sachschaden;2012;4;6 Samstag;9;Nebenstrasse;false;false;false
47.57181317900702, 7.6031622457876225;"{""coordinates"": [7.603162245787622, 47.57181317900702], ""type"": ""Point""}";1188;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2012;4;7 Sonntag;15;Autobahn;false;false;false
47.55561093004798, 7.5714922098217246;"{""coordinates"": [7.571492209821725, 47.55561093004798], ""type"": ""Point""}";1191;Parkierunfall;1 Unfall mit Sachschaden;2012;4;1 Montag;;Nebenstrasse;false;false;false
47.55420710807216, 7.61303218668199;"{""coordinates"": [7.61303218668199, 47.55420710807216], ""type"": ""Point""}";1192;Parkierunfall;1 Unfall mit Sachschaden;2012;4;1 Montag;;Nebenstrasse;false;false;false
47.57265741685609, 7.57630570687256;"{""coordinates"": [7.57630570687256, 47.57265741685609], ""type"": ""Point""}";1200;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2012;4;5 Freitag;20;Nebenstrasse;false;false;false
47.54065811426953, 7.5972221631886;"{""coordinates"": [7.5972221631886, 47.54065811426953], ""type"": ""Point""}";1203;Überqueren der Fahrbahn;2 Unfall mit Leichtverletzten;2012;4;6 Samstag;21;Hauptstrasse;false;false;false
47.56547504063836, 7.607753724037104;"{""coordinates"": [7.607753724037104, 47.56547504063836], ""type"": ""Point""}";1212;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2012;4;2 Dienstag;18;Nebenstrasse;false;false;false
47.55332354772503, 7.574077135122819;"{""coordinates"": [7.574077135122819, 47.55332354772503], ""type"": ""Point""}";1214;Parkierunfall;1 Unfall mit Sachschaden;2012;4;2 Dienstag;;Nebenstrasse;false;false;false
47.569777077133104, 7.578291680085682;"{""coordinates"": [7.578291680085682, 47.569777077133104], ""type"": ""Point""}";1222;Parkierunfall;1 Unfall mit Sachschaden;2012;4;5 Freitag;;Nebenstrasse;false;false;false
47.563516597654825, 7.599867887243373;"{""coordinates"": [7.599867887243373, 47.563516597654825], ""type"": ""Point""}";1225;Fussgängerunfall;2 Unfall mit Leichtverletzten;2012;4;1 Montag;22;Nebenstrasse;true;false;false
47.567946912934985, 7.595907904217759;"{""coordinates"": [7.595907904217759, 47.567946912934985], ""type"": ""Point""}";1226;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2012;4;1 Montag;23;Nebenstrasse;false;false;false
47.570175203256674, 7.633071666717542;"{""coordinates"": [7.633071666717542, 47.570175203256674], ""type"": ""Point""}";1227;Fussgängerunfall;2 Unfall mit Leichtverletzten;2012;5;2 Dienstag;18;Nebenstrasse;true;false;false
47.55395738280854, 7.570345561372102;"{""coordinates"": [7.570345561372102, 47.55395738280854], ""type"": ""Point""}";1230;Parkierunfall;1 Unfall mit Sachschaden;2012;5;3 Mittwoch;20;Nebenstrasse;false;false;false
47.55149044148158, 7.619293703999154;"{""coordinates"": [7.619293703999154, 47.55149044148158], ""type"": ""Point""}";1232;Parkierunfall;1 Unfall mit Sachschaden;2012;5;4 Donnerstag;18;Nebenstrasse;false;false;false
47.58360325013724, 7.653272513894258;"{""coordinates"": [7.653272513894258, 47.58360325013724], ""type"": ""Point""}";1242;Abbiegeunfall;3 Unfall mit Schwerverletzten;2012;5;2 Dienstag;17;Nebenstrasse;false;true;false
47.545757925552806, 7.583130452488853;"{""coordinates"": [7.583130452488853, 47.545757925552806], ""type"": ""Point""}";1244;Einbiegeunfall;1 Unfall mit Sachschaden;2012;5;4 Donnerstag;7;Nebenstrasse;false;false;false
47.549781056047856, 7.587950247468755;"{""coordinates"": [7.587950247468755, 47.549781056047856], ""type"": ""Point""}";1245;Einbiegeunfall;2 Unfall mit Leichtverletzten;2012;5;4 Donnerstag;18;Nebenstrasse;false;true;false
47.56710361499675, 7.600928524767905;"{""coordinates"": [7.600928524767905, 47.56710361499675], ""type"": ""Point""}";1249;Abbiegeunfall;2 Unfall mit Leichtverletzten;2012;5;5 Freitag;16;Nebenstrasse;false;false;true
47.54880600630371, 7.597565177610132;"{""coordinates"": [7.597565177610132, 47.54880600630371], ""type"": ""Point""}";1250;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2012;5;6 Samstag;0;Nebenstrasse;false;false;false
47.58959325812709, 7.59017540022164;"{""coordinates"": [7.59017540022164, 47.58959325812709], ""type"": ""Point""}";1253;Parkierunfall;1 Unfall mit Sachschaden;2012;5;6 Samstag;;andere;false;false;false
47.569587117851356, 7.571526954273348;"{""coordinates"": [7.571526954273348, 47.569587117851356], ""type"": ""Point""}";1256;Auffahrunfall;2 Unfall mit Leichtverletzten;2012;5;3 Mittwoch;18;Autobahn;false;false;false
47.55708863823921, 7.576876761892492;"{""coordinates"": [7.576876761892492, 47.55708863823921], ""type"": ""Point""}";1257;Parkierunfall;1 Unfall mit Sachschaden;2012;5;4 Donnerstag;;Nebenstrasse;false;false;false
47.57410617704981, 7.590184603662168;"{""coordinates"": [7.590184603662168, 47.57410617704981], ""type"": ""Point""}";1260;Auffahrunfall;2 Unfall mit Leichtverletzten;2012;5;6 Samstag;17;Nebenstrasse;false;false;false
47.57494637560359, 7.600739725709574;"{""coordinates"": [7.600739725709574, 47.57494637560359], ""type"": ""Point""}";1263;Einbiegeunfall;1 Unfall mit Sachschaden;2012;5;1 Montag;12;Hauptstrasse;false;false;false
47.5730509967045, 7.592414349494953;"{""coordinates"": [7.592414349494953, 47.5730509967045], ""type"": ""Point""}";1267;Parkierunfall;1 Unfall mit Sachschaden;2012;5;1 Montag;;Nebenstrasse;false;false;false
47.57252598605386, 7.636376161898079;"{""coordinates"": [7.636376161898079, 47.57252598605386], ""type"": ""Point""}";1272;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2012;5;3 Mittwoch;15;Nebenstrasse;false;false;false
47.55217642447953, 7.585565661787281;"{""coordinates"": [7.585565661787281, 47.55217642447953], ""type"": ""Point""}";1273;Einbiegeunfall;1 Unfall mit Sachschaden;2012;5;3 Mittwoch;16;Nebenstrasse;false;false;false
47.56829384739145, 7.605131448028413;"{""coordinates"": [7.605131448028413, 47.56829384739145], ""type"": ""Point""}";1276;Parkierunfall;1 Unfall mit Sachschaden;2012;5;4 Donnerstag;16;Nebenstrasse;false;false;false
47.5527896923034, 7.576825786957422;"{""coordinates"": [7.576825786957422, 47.5527896923034], ""type"": ""Point""}";1277;Abbiegeunfall;2 Unfall mit Leichtverletzten;2012;5;4 Donnerstag;19;Nebenstrasse;false;false;true
47.55546549597966, 7.5804331353476;"{""coordinates"": [7.5804331353476, 47.55546549597966], ""type"": ""Point""}";1280;Fussgängerunfall;3 Unfall mit Schwerverletzten;2012;5;5 Freitag;12;Nebenstrasse;false;true;false
47.548807234610386, 7.61543224138018;"{""coordinates"": [7.61543224138018, 47.548807234610386], ""type"": ""Point""}";1282;Auffahrunfall;2 Unfall mit Leichtverletzten;2012;5;6 Samstag;10;Autobahn;false;false;false
47.56536687483121, 7.595049858737426;"{""coordinates"": [7.595049858737426, 47.56536687483121], ""type"": ""Point""}";1286;Parkierunfall;1 Unfall mit Sachschaden;2012;5;1 Montag;8;Nebenstrasse;false;false;false
47.54629774119421, 7.575520511093468;"{""coordinates"": [7.575520511093468, 47.54629774119421], ""type"": ""Point""}";1291;Abbiegeunfall;3 Unfall mit Schwerverletzten;2012;5;2 Dienstag;19;Nebenstrasse;false;false;true
47.56511397285998, 7.581893863359256;"{""coordinates"": [7.581893863359256, 47.56511397285998], ""type"": ""Point""}";1292;Frontalkollision;1 Unfall mit Sachschaden;2012;5;3 Mittwoch;13;Nebenstrasse;false;false;false
47.53762308685154, 7.6126991016696905;"{""coordinates"": [7.612699101669691, 47.53762308685154], ""type"": ""Point""}";1293;Auffahrunfall;2 Unfall mit Leichtverletzten;2012;5;4 Donnerstag;18;Hauptstrasse;false;false;false
47.54542258055836, 7.5988568630417275;"{""coordinates"": [7.598856863041727, 47.54542258055836], ""type"": ""Point""}";1295;Überqueren der Fahrbahn;2 Unfall mit Leichtverletzten;2012;6;5 Freitag;7;Nebenstrasse;false;false;false
47.55238254166576, 7.586150766362844;"{""coordinates"": [7.586150766362844, 47.55238254166576], ""type"": ""Point""}";1297;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2012;6;5 Freitag;16;andere;false;false;false
47.57067128978668, 7.582533376241953;"{""coordinates"": [7.582533376241953, 47.57067128978668], ""type"": ""Point""}";1299;Auffahrunfall;2 Unfall mit Leichtverletzten;2012;6;5 Freitag;22;Nebenstrasse;false;false;true
47.56077228137748, 7.572408557620621;"{""coordinates"": [7.572408557620621, 47.56077228137748], ""type"": ""Point""}";1302;Parkierunfall;1 Unfall mit Sachschaden;2012;6;6 Samstag;;Nebenstrasse;false;false;false
47.56260826257953, 7.593208100718375;"{""coordinates"": [7.593208100718375, 47.56260826257953], ""type"": ""Point""}";1304;Parkierunfall;1 Unfall mit Sachschaden;2012;6;1 Montag;9;Nebenstrasse;false;false;false
47.57444807367528, 7.590079250360612;"{""coordinates"": [7.590079250360612, 47.57444807367528], ""type"": ""Point""}";1305;Überholunfall oder Fahrstreifenwechsel;3 Unfall mit Schwerverletzten;2012;6;1 Montag;14;Nebenstrasse;false;false;true
47.58415644094013, 7.650775671391434;"{""coordinates"": [7.650775671391434, 47.58415644094013], ""type"": ""Point""}";1319;Parkierunfall;1 Unfall mit Sachschaden;2012;6;5 Freitag;12;Nebenstrasse;false;false;false
47.538412905767736, 7.594824834933924;"{""coordinates"": [7.594824834933924, 47.538412905767736], ""type"": ""Point""}";1321;Parkierunfall;2 Unfall mit Leichtverletzten;2012;6;5 Freitag;16;Nebenstrasse;false;false;true
47.5441997327135, 7.577600553604589;"{""coordinates"": [7.577600553604589, 47.5441997327135], ""type"": ""Point""}";1322;Auffahrunfall;1 Unfall mit Sachschaden;2012;6;6 Samstag;11;Hauptstrasse;false;false;false
47.57206336456821, 7.576702872281131;"{""coordinates"": [7.576702872281131, 47.57206336456821], ""type"": ""Point""}";1329;Auffahrunfall;1 Unfall mit Sachschaden;2012;6;1 Montag;16;Nebenstrasse;false;false;false
47.58495725827808, 7.59343234337887;"{""coordinates"": [7.59343234337887, 47.58495725827808], ""type"": ""Point""}";1330;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2012;6;1 Montag;17;andere;false;false;false
47.5558223479074, 7.615442198465169;"{""coordinates"": [7.615442198465169, 47.5558223479074], ""type"": ""Point""}";1335;Abbiegeunfall;1 Unfall mit Sachschaden;2012;6;2 Dienstag;14;Nebenstrasse;false;false;false
47.59201635914056, 7.655938801667449;"{""coordinates"": [7.655938801667449, 47.59201635914056], ""type"": ""Point""}";1338;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2012;6;3 Mittwoch;6;Nebenstrasse;false;false;false
47.556101495249976, 7.615217263306055;"{""coordinates"": [7.615217263306055, 47.556101495249976], ""type"": ""Point""}";1339;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2012;6;3 Mittwoch;13;Autobahn;false;false;false
47.57084101768946, 7.583464103303715;"{""coordinates"": [7.583464103303715, 47.57084101768946], ""type"": ""Point""}";1340;Auffahrunfall;2 Unfall mit Leichtverletzten;2012;6;3 Mittwoch;16;Autobahn;false;false;false
47.5552111901878, 7.574972057095091;"{""coordinates"": [7.574972057095091, 47.5552111901878], ""type"": ""Point""}";1342;Parkierunfall;1 Unfall mit Sachschaden;2012;6;3 Mittwoch;;Nebenstrasse;false;false;false
47.56646177128469, 7.596780568425601;"{""coordinates"": [7.596780568425601, 47.56646177128469], ""type"": ""Point""}";1345;Parkierunfall;1 Unfall mit Sachschaden;2012;6;5 Freitag;12;Nebenstrasse;false;false;false
47.56046155912036, 7.597812466181612;"{""coordinates"": [7.597812466181612, 47.56046155912036], ""type"": ""Point""}";1353;Einbiegeunfall;1 Unfall mit Sachschaden;2012;6;7 Sonntag;2;Hauptstrasse;false;false;false
47.56850685710994, 7.580042505331896;"{""coordinates"": [7.580042505331896, 47.56850685710994], ""type"": ""Point""}";1354;Überholunfall oder Fahrstreifenwechsel;1 Unfall mit Sachschaden;2012;6;7 Sonntag;7;Nebenstrasse;false;false;false
47.54758224950863, 7.591291606118614;"{""coordinates"": [7.591291606118614, 47.54758224950863], ""type"": ""Point""}";1355;Parkierunfall;1 Unfall mit Sachschaden;2012;6;7 Sonntag;9;Nebenstrasse;false;false;false
47.57540711209373, 7.599252564833876;"{""coordinates"": [7.599252564833876, 47.57540711209373], ""type"": ""Point""}";1363;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2012;6;5 Freitag;4;Nebenstrasse;false;false;false
47.5524995104012, 7.586111234424167;"{""coordinates"": [7.586111234424167, 47.5524995104012], ""type"": ""Point""}";1369;Parkierunfall;1 Unfall mit Sachschaden;2012;6;1 Montag;21;andere;false;false;false
47.55774967115299, 7.587826374793281;"{""coordinates"": [7.587826374793281, 47.55774967115299], ""type"": ""Point""}";1372;Fussgängerunfall;2 Unfall mit Leichtverletzten;2012;6;2 Dienstag;15;Nebenstrasse;true;true;false
47.55887649902855, 7.605779687461392;"{""coordinates"": [7.605779687461392, 47.55887649902855], ""type"": ""Point""}";1373;Fussgängerunfall;2 Unfall mit Leichtverletzten;2012;6;2 Dienstag;17;Nebenstrasse;true;false;true
47.56994675866525, 7.586558095791562;"{""coordinates"": [7.586558095791562, 47.56994675866525], ""type"": ""Point""}";1374;Einbiegeunfall;3 Unfall mit Schwerverletzten;2012;6;2 Dienstag;18;Nebenstrasse;false;true;false
47.58471222251826, 7.651774864451251;"{""coordinates"": [7.651774864451251, 47.58471222251826], ""type"": ""Point""}";1381;Parkierunfall;1 Unfall mit Sachschaden;2012;6;4 Donnerstag;12;Nebenstrasse;false;false;false
47.56476324483162, 7.608641767927628;"{""coordinates"": [7.608641767927628, 47.56476324483162], ""type"": ""Point""}";1384;Auffahrunfall;2 Unfall mit Leichtverletzten;2012;6;5 Freitag;14;Autobahn;false;false;true
47.55973578140298, 7.574332547240855;"{""coordinates"": [7.574332547240855, 47.55973578140298], ""type"": ""Point""}";1385;Parkierunfall;1 Unfall mit Sachschaden;2012;6;5 Freitag;20;Nebenstrasse;false;false;false
47.564058923342685, 7.5911792557944064;"{""coordinates"": [7.591179255794406, 47.564058923342685], ""type"": ""Point""}";1393;Parkierunfall;1 Unfall mit Sachschaden;2012;7;2 Dienstag;10;Nebenstrasse;false;false;false
47.57176817323013, 7.603188686648733;"{""coordinates"": [7.603188686648733, 47.57176817323013], ""type"": ""Point""}";1395;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2012;7;2 Dienstag;11;Autobahn;false;false;false
47.54079644663728, 7.601260317874319;"{""coordinates"": [7.601260317874319, 47.54079644663728], ""type"": ""Point""}";1402;Parkierunfall;1 Unfall mit Sachschaden;2012;7;4 Donnerstag;;Nebenstrasse;false;false;false
47.56335844053597, 7.627319807990874;"{""coordinates"": [7.627319807990874, 47.56335844053597], ""type"": ""Point""}";1403;Auffahrunfall;3 Unfall mit Schwerverletzten;2012;7;5 Freitag;14;Nebenstrasse;false;true;false
47.53858949655358, 7.59725586563776;"{""coordinates"": [7.59725586563776, 47.53858949655358], ""type"": ""Point""}";1404;Parkierunfall;1 Unfall mit Sachschaden;2012;7;5 Freitag;;Nebenstrasse;false;false;false
47.56390666493474, 7.597437391288926;"{""coordinates"": [7.597437391288926, 47.56390666493474], ""type"": ""Point""}";1405;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2012;7;6 Samstag;23;Nebenstrasse;false;false;false
47.550546645942234, 7.606922641613456;"{""coordinates"": [7.606922641613456, 47.550546645942234], ""type"": ""Point""}";1411;Parkierunfall;1 Unfall mit Sachschaden;2012;7;1 Montag;15;Nebenstrasse;false;false;false
47.559502555399426, 7.588522181111687;"{""coordinates"": [7.588522181111687, 47.559502555399426], ""type"": ""Point""}";1414;Überqueren der Fahrbahn;3 Unfall mit Schwerverletzten;2012;7;2 Dienstag;4;Nebenstrasse;false;true;false
47.5580563560057, 7.587123053912536;"{""coordinates"": [7.587123053912536, 47.5580563560057], ""type"": ""Point""}";1415;Schleuder- oder Selbstunfall;1 Unfall mit Sachschaden;2012;7;2 Dienstag;;Nebenstrasse;false;false;false
47.59045259316935, 7.655334169699127;"{""coordinates"": [7.655334169699127, 47.59045259316935], ""type"": ""Point""}";1416;Parkierunfall;1 Unfall mit Sachschaden;2012;7;2 Dienstag;;Nebenstrasse;false;false;false
47.58959325812709, 7.59017540022164;"{""coordinates"": [7.59017540022164, 47.58959325812709], ""type"": ""Point""}";1419;Parkierunfall;1 Unfall mit Sachschaden;2012;7;4 Donnerstag;;andere;false;false;false
47.563750927415576, 7.623733488425656;"{""coordinates"": [7.623733488425656, 47.563750927415576], ""type"": ""Point""}";1420;Parkierunfall;1 Unfall mit Sachschaden;2012;7;5 Freitag;12;Nebenstrasse;false;false;false
47.56925833911352, 7.5903701817834115;"{""coordinates"": [7.590370181783411, 47.56925833911352], ""type"": ""Point""}";1421;Abbiegeunfall;3 Unfall mit Schwerverletzten;2012;7;5 Freitag;18;Nebenstrasse;false;true;false
